5 -2 -2 -2 -2 -1 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -1 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -1 -2 -2 -2 -2 -2 -2 -1 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 51 -2 -1 -2 -2 -2 -2 -2 -2 -2 49 51 -2 -2 -2 -2 -2 -2 -2 -2 -2 -1 -2 -2 70 -2 100 -2 -2 -2 -2 100 -2 -2 -2 -2 -1 -2 -2 -2 -2 -2 -2 -2 85 -1 -1 -2 -1 -2 97 -1 -1 -1 -1 
-2 -2 -2 -2 -2 -1 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -1 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -1 -2 -2 -2 -2 -2 -2 -1 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 51 -2 -1 -2 -2 -2 -2 -2 -2 -2 49 51 -2 -2 -2 -2 -2 -2 -2 -2 -2 -1 -2 -2 70 -2 100 -2 -2 -2 -2 100 -2 100 -2 -2 -1 -2 -2 -2 -2 -2 -2 97 85 -1 -1 -2 -1 -2 97 -1 -1 -1 -1 
-2 -2 -2 -2 -2 -1 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -1 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -1 -2 -2 -2 -2 -2 -2 -1 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 51 -2 -1 -2 -2 -2 -2 -2 -2 -2 49 51 -2 -2 -2 -2 -2 -2 -2 -2 -2 -1 -2 -2 70 -2 100 -2 -2 -2 -2 100 -2 -2 -2 -2 -1 -2 -2 -2 -2 -2 -2 97 85 -1 -1 -2 -1 -2 97 -1 -1 -1 -1 
-2 -2 -2 -2 -2 -1 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -1 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -1 -2 -2 -2 -2 -2 -2 -1 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 51 -2 -1 -2 -2 -2 -2 -2 -2 -2 49 51 -2 -2 -2 -2 -2 -2 -2 -2 -2 -1 -2 -2 70 -2 100 -2 -2 -2 -2 100 -2 -2 -2 -2 -1 -2 -2 -2 -2 -2 -2 97 85 -1 -1 -2 -1 -2 97 -1 -1 -1 -1 
-2 -2 -2 -2 -2 -1 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -1 -2 -2 -2 -2 -2 -2 -2 -2 29 -2 -2 -2 -1 -2 -2 -2 -2 -2 -2 -1 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 51 -2 -1 -2 -2 -2 -2 -2 -2 -2 60 51 -2 -2 -2 -2 -2 -2 -2 -2 -2 -1 -2 -2 70 -2 100 -2 -2 -2 -2 100 -2 -2 -2 -2 -1 -2 -2 -2 -2 -2 -2 97 85 -1 -1 -2 -1 -2 97 -1 -1 -1 -1 
-2 -2 -2 -2 -2 -1 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -1 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -1 -2 -2 -2 -2 -2 -2 -1 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 51 -2 -1 -2 -2 -2 -2 -2 -2 -2 60 51 -2 -2 -2 -2 -2 -2 -2 -2 -2 -1 -2 -2 70 -2 100 -2 -2 -2 -2 100 -2 -2 -2 -2 -1 -2 -2 -2 -2 -2 -2 97 85 -1 -1 -2 -1 -2 97 -1 -1 -1 -1 
-2 -2 -2 -2 -2 -1 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -1 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -1 -2 -2 -2 -2 -2 -2 -1 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 51 -2 -1 -2 -2 -2 -2 -2 -2 -2 60 51 -2 -2 -2 -2 -2 -2 -2 -2 -2 -1 -2 -2 70 -2 100 -2 -2 -2 -2 100 -2 -2 -2 -2 -1 -2 -2 -2 -2 -2 -2 97 85 -1 -1 -2 -1 -2 97 -1 -1 -1 -1 
-2 -2 -2 -2 -2 -1 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -1 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -1 -2 -2 -2 -2 -2 -2 -1 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 51 -2 -1 -2 -2 -2 -2 -2 -2 -2 60 51 -2 -2 -2 -2 -2 -2 -2 -2 -2 -1 -2 -2 70 -2 100 -2 -2 -2 -2 100 -2 -2 -2 -2 -1 -2 -2 85 -2 -2 -2 -2 85 -1 -1 -2 -1 -2 97 -1 -1 -1 -1 
-2 -2 -2 -2 -2 -1 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 5 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -1 -2 -2 -2 -2 -2 -2 -1 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 51 -2 -1 -2 -2 -2 -2 -2 -2 -2 60 51 -2 -2 -2 -2 -2 -2 -2 -2 -2 -1 -2 -2 70 -2 100 -2 -2 -2 -2 100 -2 -2 -2 -2 -1 -2 -2 85 -2 -2 -2 95 85 -1 -1 -2 103 -2 97 -1 -1 -1 -1 
-2 -2 -2 -2 -2 -1 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 5 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -1 -2 -2 -2 -2 -2 -2 -1 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 51 -2 -1 -2 -2 -2 -2 -2 -2 -2 60 51 -2 -2 -2 -2 -2 -2 -2 -2 -2 -1 -2 -2 70 -2 73 -2 -2 -2 -2 100 -2 -2 -2 -2 -1 -2 -2 103 -2 -2 -2 -2 85 -1 -1 -2 103 -2 97 -1 -1 -1 -1 
-2 -2 -2 -2 -2 -1 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -1 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -1 -2 -2 -2 -2 -2 -2 -1 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 51 -2 -1 -2 -2 -2 -2 -2 -2 -2 60 51 -2 -2 -2 -2 -2 -2 -2 -2 -2 -1 -2 -2 70 -2 73 -2 -2 -2 -2 100 -2 -2 -2 -2 -1 -2 -2 -2 -2 -2 -2 -2 103 -1 -1 -2 103 -2 97 -1 -1 -1 -1 
-2 -2 -2 -2 -2 -1 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -1 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -1 -2 -2 29 -2 -2 -2 -1 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 51 -2 -1 -2 -2 -2 -2 -2 -2 -2 60 51 -2 -2 -2 -2 -2 -2 -2 -2 -2 -1 -2 -2 70 -2 73 -2 -2 -2 -2 100 -2 -2 -2 -2 -1 -2 -2 -2 -2 -2 -2 -2 103 -1 -1 -2 103 -2 97 -1 -1 -1 -1 
-2 -2 -2 -2 -2 -1 -2 -2 -2 -2 -2 -2 -2 -2 16 -2 -1 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -1 -2 -2 -2 -2 -2 -2 -1 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 51 -2 -1 -2 -2 -2 -2 -2 -2 -2 60 51 -2 -2 -2 -2 -2 -2 -2 -2 -2 -1 -2 -2 -1 -2 73 -2 -2 -2 -2 100 -2 -2 -2 -2 -1 -2 -2 -2 -2 -2 -2 -2 103 -1 -1 -2 93 -2 97 -1 -1 -1 -1 
-2 -2 -2 -2 -2 -1 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -1 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -1 -2 -2 -2 -2 -2 -2 -1 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 51 -2 -1 -2 -2 -2 -2 -2 -2 -2 60 51 -2 -2 -2 -2 -2 -2 -2 -2 -2 -1 -2 -2 -1 -2 -1 -2 -2 100 -2 100 -2 -2 -2 -2 -1 -2 -2 -2 -2 -2 -2 -2 103 -1 -1 -2 -1 -2 97 -1 -1 -1 -1 
-2 -2 -2 -2 -2 -1 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -1 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -1 -2 -2 -2 -2 -2 -2 -1 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -1 -2 -1 -2 -2 -2 -2 -2 -2 -2 60 51 -2 -2 -2 -2 -2 -2 -2 -2 -2 -1 -2 -2 -1 -2 -1 -2 -2 -2 -2 100 -2 -2 -2 -2 75 -2 -2 -2 -2 -2 -2 -2 103 -1 -1 -2 -1 -2 97 -1 -1 -1 -1 
-2 -2 -2 -2 -2 -1 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -1 -2 -2 -2 -2 -2 -2 -2 29 -2 -2 -2 -2 -1 -2 -2 -2 -2 -2 -2 -1 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -1 -2 -1 -2 -2 -2 -2 -2 -2 -2 60 51 -2 -2 -2 -2 -2 -2 -1 -2 -2 -1 -2 -2 -1 -2 -1 -2 -2 -2 -2 100 -2 -2 -2 -2 75 -2 -2 -2 -2 -2 -2 -2 103 103 -1 -2 -1 -2 97 -1 -1 -1 -1 
-2 -2 -2 -2 -2 -1 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -1 -2 -2 -2 -2 -2 -2 -2 29 -2 -2 -2 -2 -1 -2 -2 -2 -2 -2 -2 -1 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -1 -2 -1 -2 -2 -2 -2 -2 -2 -2 60 51 -2 -2 -2 -2 -2 -2 -1 -2 -2 -1 -2 -2 -1 -2 -1 -2 -2 -2 -2 75 -2 73 -2 -2 75 -2 -2 -2 -2 -2 -2 -2 103 103 -1 -2 -1 -2 97 -1 -1 -1 -1 
-2 -2 -2 -2 -2 -1 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -1 -2 -2 -2 -2 -1 -2 -2 29 -2 -2 -2 -2 -1 -2 -2 -2 -2 -2 -2 -1 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -1 -2 -1 -2 -2 -2 -2 -2 -2 -2 60 51 -2 -2 -2 -2 67 -2 -1 -2 -2 -1 -2 -2 -1 -2 -1 -2 80 -2 -2 75 -2 -2 -2 -2 75 -2 -2 -2 -2 -2 -2 -2 103 103 -1 -2 -1 -2 97 -1 -1 -1 -1 
-2 -2 -2 -2 -2 -1 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -1 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -1 -2 -2 29 -2 -2 -2 -1 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -1 -2 -1 -2 -2 -2 -2 -2 -2 -2 60 51 -2 -2 -2 -2 -2 -2 -1 -2 -2 -1 -2 -2 -1 -2 -1 -2 80 -2 -2 75 -2 -2 -2 -2 75 -2 -2 -2 -2 -2 -2 -2 103 -1 -1 -2 -1 -2 97 -1 -1 -1 -1 
-2 -2 -2 -2 -2 -1 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -1 -2 -2 -2 -2 -2 -2 -2 -2 -2 29 -2 -2 -1 -2 -2 -2 -2 -2 -2 -1 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -1 -2 -1 -2 -2 -2 -2 -2 -2 -2 60 51 -2 -2 -2 -2 -2 -2 -2 -2 -2 -1 -2 -2 -1 -2 -1 -2 -2 -2 -2 75 -2 -2 -2 -2 75 -2 -2 -2 -2 -2 -2 -2 103 -1 -1 -2 -1 -2 97 -1 -1 -1 -1 
-2 -2 -2 -2 -2 -1 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -1 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -1 -2 -2 -2 -2 -2 -2 -1 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -1 -2 -1 -2 -2 -2 -2 -2 -2 -2 60 51 -2 -2 -2 -2 -2 -2 -2 -2 -2 -1 -2 -2 -1 -2 -1 -2 -2 -2 -2 -1 -2 -2 -2 -2 75 -2 -2 -2 93 -2 -2 -2 100 -1 -1 -2 -1 -2 97 -1 -1 -1 -1 
-2 -2 -2 -2 -2 -1 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -1 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -1 -2 -2 -2 -2 -2 -2 -1 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -1 -2 -1 -2 -2 -2 -2 -2 -2 -2 60 49 -2 -2 -2 -2 -2 -2 -2 -2 -2 -1 -2 -2 -1 -2 -1 -2 -2 -2 -2 -1 -2 -2 -2 -2 75 -2 -2 -2 93 -2 -2 93 -1 -1 -1 -2 -1 -2 97 -1 -1 -1 -1 
-2 -2 -2 -2 -2 -1 -2 -2 -2 -2 16 -2 -2 -2 -2 -2 -1 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -1 -2 -2 -2 -2 -2 -2 -1 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -1 -2 -1 -2 -2 -2 -2 -2 -2 -2 49 51 -2 -2 -2 -2 -2 -2 -2 -2 -2 -1 -2 -2 -1 -2 -1 -2 -2 -2 -2 -1 -2 -2 -2 -2 75 -2 -2 -2 93 -1 -2 93 -1 -1 -1 -2 -1 -2 97 -1 -1 -1 -1 
-2 -2 -2 -2 -2 -1 -2 -2 -2 -2 16 -2 -2 -2 -2 -2 -1 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -1 -2 -2 -2 29 -2 -2 -1 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -1 -2 -1 -2 -2 -2 -2 -2 -2 -2 49 51 -2 -2 -2 -2 -2 -2 -1 -2 -2 -1 -2 -2 -1 -2 80 -2 -2 -2 -2 -1 -2 -2 -2 -2 75 -2 -2 -2 93 -1 -2 -2 -1 -1 -1 -2 -1 -2 97 -1 -1 -1 -1 
-2 -2 -2 -2 -2 -1 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -1 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -1 -2 -2 -2 -2 -2 -2 -1 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -1 -2 -1 -2 -2 -2 -2 -2 -2 -2 49 51 -2 -2 -2 -2 -2 -2 -1 -2 -2 -1 -2 -2 -1 -2 80 -2 -2 -2 -2 -1 -2 -2 -2 -2 75 -2 -2 -2 93 -1 -2 -2 -1 -1 -1 -2 -1 -2 97 -1 -1 -1 -1 
-2 -2 -2 -2 -2 -1 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -1 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -1 -2 -2 -2 -2 -2 -2 -1 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -1 -2 -1 -2 -2 -2 -2 -2 -2 -2 49 51 -2 -2 -2 -2 -2 -2 -1 -2 -2 -1 -2 -2 -1 -2 80 100 -2 -2 -2 -1 -2 -2 -2 -2 75 -2 -2 -2 93 -2 -2 -2 -1 -1 -1 -2 -1 -2 97 -1 -1 -1 -1 
-2 -2 -2 -2 -2 -1 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -1 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -1 -2 -2 -2 -2 -2 -2 -1 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 51 -2 -1 -2 -2 -2 -2 -2 -2 -2 49 51 -2 49 -2 -2 -2 -2 -2 -2 -2 -1 -2 -2 -1 -2 80 -2 -2 75 -2 -1 -2 -2 -2 -2 75 -2 -2 -2 93 -2 -2 -2 -1 -1 -1 -2 -1 -2 97 -1 -1 -1 -1 
-2 -2 -2 -2 -2 -1 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -1 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -1 -2 -2 -2 -2 -2 -2 -1 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 51 -2 -1 -2 -2 -2 -2 -2 -2 -2 49 51 -2 49 -2 -2 -2 -2 -2 -2 -2 -1 -2 -2 -1 -2 80 -2 -2 75 -2 -1 -2 -2 -2 -2 75 -2 -2 -2 93 -2 -2 -2 -1 -1 -1 -2 -1 -2 97 -1 -1 -1 -1 
-2 -2 -2 -2 -2 -1 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -1 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 29 -1 -2 -2 -2 -2 -2 -2 -1 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 51 -2 -1 -2 -2 -2 -2 -2 -2 -2 49 51 -2 -2 -2 -2 -2 -2 -2 -2 -2 -1 -2 -2 -1 -2 80 -2 -2 75 -2 -1 -2 -2 -2 -2 75 -2 -2 -2 93 -2 -2 -2 -1 -1 -1 -2 -1 -2 -1 -1 -1 -1 -1 
-2 -2 -2 -2 -2 -1 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -1 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -1 -2 -2 -2 -2 -2 -2 -1 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 51 -2 -1 -2 -2 -2 -2 -2 -2 -2 49 51 60 -2 -2 -2 -2 -2 -2 -2 -2 -1 -2 -2 -1 -2 80 -2 -2 75 -2 -1 -2 -2 -2 -2 75 -2 -2 -2 93 -2 -2 -2 -1 -1 -1 -2 -1 -2 -1 -1 -1 -1 -1 
-2 -2 -2 -2 -2 -1 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -1 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -1 -2 -2 -2 -2 -2 -2 -1 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 51 -2 -1 -2 -2 -2 -2 -2 -2 -2 49 51 -2 -2 -2 -2 -2 -2 -2 -2 -2 -1 -2 -2 -1 -2 80 -2 -2 75 -2 -1 -2 -2 -2 -2 75 -2 -2 -2 -2 -2 -2 -2 -1 -1 -1 -2 -1 -2 -1 -1 -1 -1 -1 
-2 -2 -2 -2 -2 -1 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -1 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -1 -2 -2 -2 -2 -2 -2 -1 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 51 -2 -1 -2 -2 -2 -2 -2 -2 -2 49 51 -2 -2 -2 -2 70 -2 -2 -2 -2 -1 -2 -1 -1 -2 80 -2 -2 75 -2 -1 -2 -2 -2 -2 75 -2 85 -2 -2 -2 -2 -2 -1 -1 -1 -2 -1 -2 -1 -1 -1 -1 -1 
-2 -2 -2 -2 -2 -1 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -1 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -1 -2 -2 -2 -2 -2 -2 -1 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 51 -2 -1 -2 -2 -2 -2 -2 -2 -2 49 51 -2 -2 -2 -2 -2 -2 -2 -2 -2 -1 -2 100 -1 -2 80 -2 -2 75 -2 -1 -2 -2 -2 -2 100 -2 -2 -2 -2 -2 -2 -2 -1 -1 -1 -2 -1 -2 -1 -1 -1 -1 -1 
-2 -2 -2 -2 -2 -1 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -1 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -1 -2 -2 -2 -2 -2 -2 -1 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 51 -2 -1 -2 -2 -2 -2 -2 -2 -2 49 51 -2 -2 -2 -2 -2 -2 -2 -2 -2 -1 -2 73 -1 -2 80 -2 -2 75 -2 -1 -2 -2 -2 -2 103 -2 -2 -2 -2 -2 -2 -2 -1 -1 -1 -2 -1 -2 -1 -1 -1 -1 -1 
-2 -2 -2 -2 -2 -1 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -1 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -1 -2 -2 -2 -2 -2 -2 -1 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 51 -2 -1 -2 -2 -2 -2 -2 -2 -2 49 51 -2 -2 -2 -2 -2 -2 -2 -2 -2 -1 -2 -2 -1 -2 80 -2 -2 -2 -2 -1 -2 -2 -2 -2 103 -2 -2 -2 -2 -2 -2 -2 -1 -1 -1 95 -1 -2 -1 -1 -1 -1 -1 
-2 -2 -2 -2 -2 -1 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -1 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -1 -2 -2 -2 -2 -2 -2 -1 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 51 -2 -1 -2 -2 -2 -2 -2 -2 -2 49 49 -2 -2 -2 -2 -2 -2 -2 -2 -2 -1 -2 -2 -1 -2 -1 -2 -2 -2 -2 -1 -2 -2 -2 -2 103 -2 -2 -2 -2 -2 -2 -2 -1 -1 -1 95 -1 -2 -1 -1 -1 -1 -1 
